target_id,description,frozen_value,reconstructed_value,method,status,source_paths,notes
cap_excess_olmo3-base_L40_base_common,Base L40 base_common centered excess share (J minus matched-random),0.005896413416972668,0.005896413416972668,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-base/capacity/ol-capacity-olmo3-base-dev-v1/capacity_layer_40.npz,joint table agrees
cap_occupancy_olmo3-think_L24_own,3.0 Think L24 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_excess_olmo3-think_L24_own,3.0 Think L24 own centered excess share (J minus matched-random),0.0006497844820475178,0.0006497844820475178,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_occupancy_olmo3-think_L24_base_common,3.0 Think L24 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_excess_olmo3-think_L24_base_common,3.0 Think L24 base_common centered excess share (J minus matched-random),-0.000770205311250975,-0.000770205311250975,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_occupancy_olmo3-think_L32_own,3.0 Think L32 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_excess_olmo3-think_L32_own,3.0 Think L32 own centered excess share (J minus matched-random),0.0033914125213099595,0.0033914125213099595,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_occupancy_olmo3-think_L32_base_common,3.0 Think L32 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_excess_olmo3-think_L32_base_common,3.0 Think L32 base_common centered excess share (J minus matched-random),0.0017593389518303732,0.0017593389518303732,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_occupancy_olmo3-think_L40_own,3.0 Think L40 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_excess_olmo3-think_L40_own,3.0 Think L40 own centered excess share (J minus matched-random),0.005330957805199173,0.005330957805199173,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_occupancy_olmo3-think_L40_base_common,3.0 Think L40 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_excess_olmo3-think_L40_base_common,3.0 Think L40 base_common centered excess share (J minus matched-random),0.0036849596416851,0.0036849596416851,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/capacity/ol-capacity-olmo3-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_occupancy_olmo31-think_L24_own,3.1 Think L24 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_excess_olmo31-think_L24_own,3.1 Think L24 own centered excess share (J minus matched-random),0.0006249463564861335,0.0006249463564861335,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_occupancy_olmo31-think_L24_base_common,3.1 Think L24 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_excess_olmo31-think_L24_base_common,3.1 Think L24 base_common centered excess share (J minus matched-random),-0.0007786237622330328,-0.0007786237622330328,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_24.npz,joint table agrees
cap_occupancy_olmo31-think_L32_own,3.1 Think L32 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_excess_olmo31-think_L32_own,3.1 Think L32 own centered excess share (J minus matched-random),0.0032746346296715174,0.0032746346296715174,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_occupancy_olmo31-think_L32_base_common,3.1 Think L32 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_excess_olmo31-think_L32_base_common,3.1 Think L32 base_common centered excess share (J minus matched-random),0.0016926802227582955,0.0016926802227582955,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_32.npz,joint table agrees
cap_occupancy_olmo31-think_L40_own,3.1 Think L40 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_excess_olmo31-think_L40_own,3.1 Think L40 own centered excess share (J minus matched-random),0.005192129113993508,0.005192129113993508,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_occupancy_olmo31-think_L40_base_common,3.1 Think L40 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_excess_olmo31-think_L40_base_common,3.1 Think L40 base_common centered excess share (J minus matched-random),0.0035805984761363803,0.0035805984761363803,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/capacity/ol-capacity-olmo31-think-dev-v1/capacity_layer_40.npz,joint table agrees
cap_occupancy_olmo31-instruct_L24_own,3.1 Instruct L24 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_24.npz,joint table agrees
cap_excess_olmo31-instruct_L24_own,3.1 Instruct L24 own centered excess share (J minus matched-random),-0.0001568944959065748,-0.0001568944959065748,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_24.npz,joint table agrees
cap_occupancy_olmo31-instruct_L24_base_common,3.1 Instruct L24 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_24.npz,joint table agrees
cap_excess_olmo31-instruct_L24_base_common,3.1 Instruct L24 base_common centered excess share (J minus matched-random),-0.0008271996137973652,-0.0008271996137973652,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_24.npz,joint table agrees
cap_occupancy_olmo31-instruct_L32_own,3.1 Instruct L32 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_32.npz,joint table agrees
cap_excess_olmo31-instruct_L32_own,3.1 Instruct L32 own centered excess share (J minus matched-random),0.00261503763707549,0.00261503763707549,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_32.npz,joint table agrees
cap_occupancy_olmo31-instruct_L32_base_common,3.1 Instruct L32 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_32.npz,joint table agrees
cap_excess_olmo31-instruct_L32_base_common,3.1 Instruct L32 base_common centered excess share (J minus matched-random),0.0016734888802244496,0.0016734888802244496,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_32.npz,joint table agrees
cap_occupancy_olmo31-instruct_L40_own,3.1 Instruct L40 own lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_40.npz,joint table agrees
cap_excess_olmo31-instruct_L40_own,3.1 Instruct L40 own centered excess share (J minus matched-random),0.00471640214698225,0.00471640214698225,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_40.npz,joint table agrees
cap_occupancy_olmo31-instruct_L40_base_common,3.1 Instruct L40 base_common lower-median crossing occupancy,2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_40.npz,joint table agrees
cap_excess_olmo31-instruct_L40_base_common,3.1 Instruct L40 base_common centered excess share (J minus matched-random),0.003525582098874473,0.003525582098874473,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/capacity/ol-capacity-olmo31-instruct-dev-v1/capacity_layer_40.npz,joint table agrees
cap_bootstrap_ci_cells,capacity 90% prompt-bootstrap CI recompute from stored draw arrays (24 model/frame/layer cells),24/24,17/24,recomputed_from_items,failed,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/*/capacity/*/capacity_layer_*.npz,"np.quantile([0.05,0.95]) over registered 2000-draw arrays"
cap_headline_base_think_centered_diff,Base->3.0 Think equal-layer own-frame centered-excess difference,0.0001537708315835958,0.0001537708315835958,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/capacity/ol-capacity-joint-dev-v1.json,
cap_headline_base_think_occupancy_diff,Base->3.0 Think equal-layer own-frame occupancy difference,0,0.0,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/capacity/ol-capacity-joint-dev-v1.json,
cap_headline_ci90,headline contrast 90% CI from registered joint bootstrap distributions,"[-0.00012105864621948867,0.0004344632150959416]","[-0.00012105864621948867,0.0004344632150959416]",recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/capacity/ol-capacity-joint-dev-v1_bootstrap.npz,occupancy CI also checked
cap_headline_classification,headline contrast classification under frozen decision rules,stable,stable,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/capacity/ol-capacity-joint-dev-v1.json,"stable requires |diff|<0.0025, occ unchanged, CI within [-0.0025,0.0025]"
cap_lineage_verdict,capacity lineage router verdict ('measured sparse capacity broadly conserved across the tested lineage'),broadly_conserved_capacity_recruitment_consistent,broadly_conserved_capacity_recruitment_consistent,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/capacity/ol-capacity-joint-dev-v1.json,positive material layers recomputed: []; registered: []
geo_aggregate_cells,geometry pairwise layer+selection aggregates recomputed from per-layer parquet rows (6 pairs x 14 metrics x 7 stats),84/84,84/84,recomputed_from_items,byte_identical,"/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1_{layers,selection}.parquet","quantile_summary((0.05,0.5,0.95)) over 21 layer rows / 3 selection layers per pair"
geo_opsim_olmo3-think,"3.0 Think: operator (lens matrix) cosine to Base, median over 21 layers",0.9614307880401611,0.9614307880401611,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_maptok_olmo3-think,"3.0 Think: mapped-token row cosine q50 to Base, median over 21 layers",0.6744382977485657,0.6744382977485657,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_selid_olmo3-think,"3.0 Think: selected-ID Jaccard q50 vs Base, median over 3 assay layers",0.3333333333333333,0.3333333333333333,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_projover_olmo3-think,"3.0 Think: selection projector overlap q50 vs Base, median over 3 assay layers",0.3335628807544708,0.3335628807544708,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_opsim_olmo31-think,"3.1 Think: operator (lens matrix) cosine to Base, median over 21 layers",0.9548158645629883,0.9548158645629883,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_maptok_olmo31-think,"3.1 Think: mapped-token row cosine q50 to Base, median over 21 layers",0.6575028300285339,0.6575028300285339,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_selid_olmo31-think,"3.1 Think: selected-ID Jaccard q50 vs Base, median over 3 assay layers",0.3333333333333333,0.3333333333333333,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_projover_olmo31-think,"3.1 Think: selection projector overlap q50 vs Base, median over 3 assay layers",0.32216784358024597,0.32216784358024597,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_opsim_olmo31-instruct,"3.1 Instruct: operator (lens matrix) cosine to Base, median over 21 layers",0.9522899389266968,0.9522899389266968,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_maptok_olmo31-instruct,"3.1 Instruct: mapped-token row cosine q50 to Base, median over 21 layers",0.5445132851600647,0.5445132851600647,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_selid_olmo31-instruct,"3.1 Instruct: selected-ID Jaccard q50 vs Base, median over 3 assay layers",0.3333333333333333,0.3333333333333333,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_projover_olmo31-instruct,"3.1 Instruct: selection projector overlap q50 vs Base, median over 3 assay layers",0.26534298062324524,0.26534298062324524,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_readout_eff_olmo3-think,3.0 Think: effective unembedding row cosine q50 vs Base (1024 stable rows),0.9850966334342957,0.9850966334342957,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo3-think/geometry_readout/ol-geometry-readout-olmo3-think-v1/readout_rows.safetensors,"recomputed from lm_head rows x final_norm gain, eps=1e-6; original computed on GPU floats"
geo_readout_eff_olmo31-think,3.1 Think: effective unembedding row cosine q50 vs Base (1024 stable rows),0.9850941896438599,0.9850941896438599,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/geometry_readout/ol-geometry-readout-olmo31-think-v1/readout_rows.safetensors,"recomputed from lm_head rows x final_norm gain, eps=1e-6; original computed on GPU floats"
geo_readout_eff_olmo31-instruct,3.1 Instruct: effective unembedding row cosine q50 vs Base (1024 stable rows),0.9835058152675629,0.9835058152675629,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/geometry_readout/ol-geometry-readout-olmo31-instruct-v1/readout_rows.safetensors,"recomputed from lm_head rows x final_norm gain, eps=1e-6; original computed on GPU floats"
geo_readout_pairs,"readout pair blocks recomputed from registered safetensors (6 pairs; raw/effective q05+q50, neighbor overlap)",6/6,6/6,recomputed_from_items,numerically_within_frozen_tolerance,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/*/geometry_readout/*/readout_rows.safetensors,tolerance 2e-6 (float32 CPU vs original device math)
geo_router_base_to_30_movement,router: Base->3.0 Think mapped-token movement (1 - median q50 cosine),0.3255617022514343,0.3255617022514343,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_router_30_to_31_movement,router: 3.0->3.1 Think mapped-token movement,0.006041169166564941,0.006041169166564941,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,
geo_router_verdict,geometry router verdict,dictionary-formation-pattern,dictionary-formation-pattern,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/geometry/ol-geometry-joint-dev-v1.json,dictionary_formation_pattern=True; registered True
geo_frame_agreement_olmo3-think,3.0 Think: own-vs-common-lens specific-effect item Pearson r,0.7556893409419357,0.7556893409419357,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo3-think-lens-frame/lens_frame_analysis/p4-lens-frame-analysis-olmo3-think-dev-v2/lens_frame_analysis_olmo3-think-lens-frame.json,family_pearson recon 0.725409596 vs frozen 0.725409596
geo_frame_agreement_olmo31-think,3.1 Think: own-vs-common-lens specific-effect item Pearson r,0.7679001643973333,0.7679001643973333,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo31-think-lens-frame/lens_frame_analysis/p4-lens-frame-analysis-olmo31-think-dev-v1/lens_frame_analysis_olmo31-think-lens-frame.json,family_pearson recon 0.838634637 vs frozen 0.838634637
geo_frame_agreement_olmo31-instruct,3.1 Instruct: own-vs-common-lens specific-effect item Pearson r,0.7523190062055001,0.7523190062055001,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo31-instruct-lens-frame/lens_frame_analysis/p4-lens-frame-analysis-olmo31-instruct-dev-v1/lens_frame_analysis_olmo31-instruct-lens-frame.json,family_pearson recon 0.852085477 vs frozen 0.852085477
cc_population_all_four,all-four common cohort membership (facts/families/Bank-S facts/Bank-S families/fact-set sha256),"{""n_facts"": 79, ""n_families"": 25, ""s_facts"": 65, ""s_families"": 17, ""sha"": ""b767a031fe0f249b4b4462b869a6e45081f865d7a924762c7ebdf5bdec5e72a5""}","{""n_facts"": 79, ""n_families"": 25, ""s_facts"": 65, ""s_families"": 17, ""sha"": ""b767a031fe0f249b4b4462b869a6e45081f865d7a924762c7ebdf5bdec5e72a5""}",recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/*/lineage_grid/*,
cc_point_estimates_all,common-cohort checkpoint estimates (240 rows: population x frame x bank x metric x weighting x checkpoint),240/240,240/240,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,point estimates + n_units from grid rows
cc_bootstrap_ci_all,"common-cohort 95% bootstrap CIs + distribution sha256 (240 rows, PCG64 registered seeds, 100000 draws)",240/240,240/240,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,exact digest match of bootstrap distributions
cc_S_direct_olmo3-base_own,"Base Bank-S direct specific effect, own frame, all-four cohort, equal-family",0.01071691391441752,0.01071691391441752,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.025883,0.052513] frozen [-0.025883,0.052513]"
cc_S_composition_olmo3-base_own,"Base Bank-S composition specific effect, own frame, all-four cohort, equal-family",-0.0009472884018631551,-0.0009472884018631551,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.037027,0.030347] frozen [-0.037027,0.030347]"
cc_S_direct_olmo3-base_common,"Base Bank-S direct specific effect, common frame, all-four cohort, equal-family",0.01071691391441752,0.01071691391441752,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.025830,0.052836] frozen [-0.025830,0.052836]"
